gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AvgMonthlySpend,LogTotalCharges,TenureGroup,CustomerValue
Male,0,1,1,64,1,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,0,Electronic check,81.05,5135.35,0,80.23984375,8.544097989465381,4-6yrs,High Value
Male,0,1,1,30,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,0,Electronic check,67.6,2000.2,0,66.67333333333333,7.60150227961405,2-4yrs,Mid Value
Male,0,0,0,13,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.15,931.75,0,71.67307692307692,6.838137212101267,1-2yrs,Mid Value
Female,0,1,0,64,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Electronic check,115.0,7396.15,0,115.56484375,8.908850069873543,4-6yrs,High Value
Female,0,0,1,46,1,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,1,Bank transfer (automatic),84.8,3958.85,0,86.06195652173913,8.283961424743229,2-4yrs,High Value
Female,0,0,0,12,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.7,260.9,0,21.741666666666664,5.567962751513666,0-1yr,Low Value
Female,0,0,0,15,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.75,297.3,1,19.82,5.698099691520703,1-2yrs,Low Value
Male,0,1,1,17,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,92.55,1515.1,1,89.12352941176471,7.323896527087536,1-2yrs,Mid Value
Female,0,1,1,13,1,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,1,Mailed check,63.15,816.8,0,62.83076923076923,6.706617807930542,1-2yrs,Mid Value
Female,0,1,1,67,1,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,0,Credit card (automatic),74.0,4868.4,0,72.66268656716417,8.490726005201067,4-6yrs,High Value
Male,0,1,0,24,0,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,0,Electronic check,29.1,688.0,0,28.666666666666668,6.535241271013659,1-2yrs,Mid Value
Male,0,0,0,6,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,0,Mailed check,50.05,288.35,0,48.05833333333334,5.667637028019848,0-1yr,Low Value
Male,1,1,0,53,1,Yes,DSL,Yes,No,No,Yes,No,No,One year,1,Electronic check,60.05,3229.65,1,60.93679245283019,8.080438634361066,4-6yrs,High Value
Male,1,1,0,16,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),74.3,1178.25,1,73.640625,7.072633922164371,1-2yrs,Mid Value
Male,0,0,0,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,20.0,185.4,0,18.54,5.2278949022514904,0-1yr,Low Value
Female,0,0,0,13,1,No,Fiber optic,No,Yes,No,No,No,No,One year,1,Mailed check,74.65,966.25,0,74.32692307692308,6.874456993580623,1-2yrs,Mid Value
Male,0,0,0,9,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,85.35,758.6,1,84.28888888888889,6.632791978938131,0-1yr,Mid Value
Female,0,0,0,25,1,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,0,Mailed check,74.3,1863.8,1,74.55199999999999,7.530909087721548,2-4yrs,Mid Value
Male,1,0,0,7,0,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,1,Electronic check,44.4,265.8,0,37.971428571428575,5.586499314041468,0-1yr,Low Value
Male,0,1,1,38,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),85.4,3297.0,0,86.76315789473684,8.101071503119543,2-4yrs,High Value
Female,0,1,0,43,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,94.1,4107.3,0,95.51860465116279,8.320764596619602,2-4yrs,High Value
Female,0,0,1,4,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),98.1,396.3,1,99.075,5.984691662820554,0-1yr,Low Value
Female,0,0,0,25,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Electronic check,108.9,2809.05,0,112.36200000000001,7.940957555763793,2-4yrs,High Value
Male,0,0,1,27,1,No,DSL,Yes,Yes,No,No,No,No,One year,0,Mailed check,56.2,1567.55,0,58.0574074074074,7.357906904712707,2-4yrs,Mid Value
Male,0,1,1,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,26.1,1851.45,0,25.714583333333334,7.524264366252684,4-6yrs,Mid Value
Male,0,0,1,71,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,1,Credit card (automatic),85.45,6028.95,0,84.91478873239437,8.70449399781289,4-6yrs,High Value
Female,0,0,0,24,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Credit card (automatic),88.95,2072.75,0,86.36458333333333,7.637113841504655,1-2yrs,Mid Value
Female,0,0,0,50,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Electronic check,109.65,5551.15,1,111.023,8.621940519112746,4-6yrs,High Value
Male,0,0,0,57,1,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),74.35,4317.35,0,75.74298245614035,8.370628663834355,4-6yrs,High Value
Female,0,0,0,15,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,48.85,736.8,0,49.12,6.603672785162575,1-2yrs,Mid Value
Male,0,0,0,4,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,80.1,336.15,0,84.0375,5.820527935180591,0-1yr,Low Value
Female,0,0,0,28,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,Electronic check,56.05,1522.65,0,54.38035714285714,7.328864051078321,2-4yrs,Mid Value
Female,1,0,0,9,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.55,622.9,1,69.21111111111111,6.435990099116741,0-1yr,Low Value
Female,0,1,0,55,1,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),89.8,4959.6,0,90.17454545454547,8.509281980144902,4-6yrs,High Value
Male,0,0,0,3,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.95,329.95,1,109.98333333333333,5.801967306564932,0-1yr,Low Value
Male,0,0,0,10,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,94.9,1048.85,1,104.88499999999999,6.956402575803658,0-1yr,Mid Value
Male,0,0,1,55,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.1,1001.5,0,18.20909090909091,6.910252159180724,4-6yrs,Mid Value
Female,0,1,1,20,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.35,442.6,0,22.130000000000003,6.094923255476212,1-2yrs,Low Value
Female,0,1,1,62,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,1,Credit card (automatic),106.05,6703.5,0,108.12096774193549,8.810534221719697,4-6yrs,High Value
Male,1,1,0,32,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,104.9,3351.55,1,104.7359375,8.11747652928772,2-4yrs,High Value
Female,0,0,0,43,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),19.65,779.25,0,18.122093023255815,6.659614381150889,2-4yrs,Mid Value
Male,0,1,0,9,0,No phone service,DSL,No,No,No,No,No,No,One year,0,Bank transfer (automatic),24.1,259.8,1,28.866666666666667,5.563753830052498,0-1yr,Low Value
Female,0,1,0,60,1,No,DSL,Yes,Yes,No,Yes,No,No,Two year,0,Bank transfer (automatic),59.85,3483.45,0,58.0575,8.156065491514608,4-6yrs,High Value
Male,0,1,0,58,1,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Electronic check,86.1,4890.5,0,84.31896551724138,8.495254283897484,4-6yrs,High Value
Male,0,0,1,7,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.45,136.75,0,19.535714285714285,4.925440448033024,0-1yr,Low Value
Male,0,1,1,2,1,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,97.1,184.15,0,92.075,5.2211663073596215,0-1yr,Low Value
Male,1,0,0,37,0,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,0,Electronic check,36.65,1315.0,0,35.54054054054054,7.182352111885263,2-4yrs,Mid Value
Female,1,1,1,65,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),103.9,6767.1,0,104.10923076923078,8.819975676590616,4-6yrs,High Value
Female,0,1,1,39,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.75,757.95,0,19.434615384615388,6.631935899072868,2-4yrs,Mid Value
Male,0,1,0,66,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,1,Electronic check,104.05,6890.0,1,104.39393939393939,8.837971491357209,4-6yrs,High Value
Male,0,0,0,68,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,24.55,1657.4,0,24.373529411764707,7.41360856112157,4-6yrs,Mid Value
Female,0,1,1,62,0,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Two year,0,Bank transfer (automatic),48.7,3008.55,0,48.525000000000006,8.009545844905304,4-6yrs,High Value
Male,0,0,0,3,1,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,1,Mailed check,88.35,262.05,1,87.35000000000001,5.572344128176816,0-1yr,Low Value
Female,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Electronic check,109.55,8165.1,0,113.40416666666667,9.007746717702165,4-6yrs,High Value
Female,0,1,0,41,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.65,875.55,0,21.35487804878049,6.775993747799883,2-4yrs,Mid Value
Male,0,1,1,29,1,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,0,Credit card (automatic),94.65,2649.15,1,91.35000000000001,7.88237152115192,2-4yrs,Mid Value
Female,0,0,0,4,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,Electronic check,55.2,220.65,0,55.1625,5.401099561191063,0-1yr,Low Value
Male,0,0,0,53,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),24.05,1301.9,0,24.56415094339623,7.172347828208886,4-6yrs,Mid Value
Male,1,1,0,1,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.4,74.4,1,74.4,4.32280727501391,0-1yr,Low Value
Female,0,1,1,41,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,0,Credit card (automatic),79.9,3326.2,1,81.12682926829268,8.109886388428702,2-4yrs,High Value
Male,0,1,0,39,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),20.45,790.0,0,20.256410256410255,6.673297967767654,2-4yrs,Mid Value
Male,0,1,0,63,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.25,1237.65,0,19.645238095238096,7.121777355846786,4-6yrs,Mid Value
Male,0,0,0,15,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,26.35,378.6,0,25.240000000000002,5.939118066735773,1-2yrs,Low Value
Female,0,1,0,13,1,No,DSL,No,No,No,No,No,No,One year,0,Electronic check,43.8,592.65,0,45.58846153846154,6.3862899201118015,1-2yrs,Low Value
Male,0,0,0,1,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,50.15,50.15,0,50.15,3.9347624923976356,0-1yr,Low Value
Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.45,20.45,0,20.45,3.065724645374026,0-1yr,Low Value
Male,1,0,0,8,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.7,560.85,1,70.10625,6.331234910353912,0-1yr,Low Value
Male,0,0,0,60,1,No,DSL,Yes,Yes,Yes,No,No,No,Two year,0,Electronic check,61.4,3638.25,0,60.6375,8.19953289544477,4-6yrs,High Value
Female,1,1,0,12,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Electronic check,98.1,1060.2,1,88.35000000000001,6.967155622263585,0-1yr,Mid Value
Male,0,1,0,40,1,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,0,Credit card (automatic),70.75,2921.75,0,73.04375,7.980280232886928,2-4yrs,High Value
Female,0,0,0,66,1,No,DSL,Yes,Yes,Yes,No,No,No,Two year,1,Bank transfer (automatic),61.15,4017.45,0,60.87045454545454,8.298651535121714,4-6yrs,High Value
Male,0,1,1,42,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.25,854.9,0,20.354761904761904,6.752153546887564,2-4yrs,Mid Value
Female,1,0,0,66,1,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,1,Credit card (automatic),63.85,4174.35,0,63.247727272727275,8.336953466106552,4-6yrs,High Value
Male,0,0,0,49,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,0,Electronic check,98.7,4920.55,0,100.41938775510205,8.501378800521875,4-6yrs,High Value
Female,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.5,20.5,1,20.5,3.068052935133617,0-1yr,Low Value
Female,0,0,0,41,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.0,810.3,0,19.76341463414634,6.698637899401019,2-4yrs,Mid Value
Female,0,1,1,41,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.3,772.4,0,18.839024390243903,6.6507963791731965,2-4yrs,Mid Value
Female,0,1,1,23,1,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,0,Mailed check,84.4,1936.85,0,84.2108695652174,7.56933439007442,1-2yrs,Mid Value
Male,0,0,0,3,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,25.1,79.8,0,26.599999999999998,4.39197696552705,0-1yr,Low Value
Female,0,0,0,4,0,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,0,Mailed check,48.25,202.25,0,50.5625,5.31443674842792,0-1yr,Low Value
Female,0,1,1,52,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.85,1070.5,0,20.58653846153846,6.976814814913632,4-6yrs,Mid Value
Female,1,1,0,4,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,99.6,347.65,1,86.9125,5.85406855366702,0-1yr,Low Value
Female,0,0,0,11,1,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,1,Electronic check,94.2,999.9,0,90.89999999999999,6.908654874224973,0-1yr,Mid Value
Female,0,1,0,2,1,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,1,Mailed check,62.15,113.1,0,56.55,4.73707525686803,0-1yr,Low Value
Female,0,1,0,26,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,0,Bank transfer (automatic),79.3,2015.8,0,77.53076923076922,7.60926737587371,2-4yrs,Mid Value
Male,0,1,1,24,1,No,DSL,Yes,No,Yes,No,No,No,One year,1,Credit card (automatic),56.25,1454.25,0,60.59375,7.282932986151845,1-2yrs,Mid Value
Female,0,0,0,12,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.3,246.7,0,20.558333333333334,5.512218336495314,0-1yr,Low Value
Male,1,1,0,60,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,99.0,6017.9,0,100.29833333333333,8.702659797354265,4-6yrs,High Value
Female,0,1,1,64,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Mailed check,90.6,5817.45,0,90.89765625,8.668789182231155,4-6yrs,High Value
Male,0,1,0,66,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),85.9,5595.3,0,84.77727272727273,8.629860944069652,4-6yrs,High Value
Female,0,0,0,60,1,Yes,Fiber optic,No,No,Yes,No,No,No,One year,1,Bank transfer (automatic),79.2,4765.0,0,79.41666666666667,8.469262657658687,4-6yrs,High Value
Male,0,1,1,17,1,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,1,Bank transfer (automatic),70.35,1201.65,0,70.68529411764706,7.092282734325254,1-2yrs,Mid Value
Male,0,1,1,42,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.35,867.3,0,20.65,6.7665372770665995,2-4yrs,Mid Value
Male,0,0,0,1,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,50.15,50.15,0,50.15,3.9347624923976356,0-1yr,Low Value
Female,0,1,1,47,1,No,DSL,No,Yes,No,Yes,No,Yes,Two year,0,Bank transfer (automatic),63.8,3007.25,0,63.984042553191486,8.009113793318273,2-4yrs,High Value
Female,0,1,0,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.55,252.75,0,25.275,5.536349530355997,0-1yr,Low Value
Male,1,1,0,70,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),88.55,6306.5,0,90.09285714285714,8.749494680515213,4-6yrs,High Value
Male,1,0,0,67,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),101.4,6841.05,0,102.10522388059702,8.830842673315583,4-6yrs,High Value
Female,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,81.95,81.95,1,81.95,4.418238016636454,0-1yr,Low Value
Male,0,1,0,7,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.35,451.1,1,64.44285714285715,6.11390339430056,0-1yr,Low Value
Male,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,44.6,44.6,0,44.6,3.8199077165203406,0-1yr,Low Value
Male,0,0,0,4,1,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,1,Bank transfer (automatic),63.75,226.2,0,56.55,5.4258306868469965,0-1yr,Low Value
Female,0,1,1,66,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,0,Bank transfer (automatic),109.25,7082.5,0,107.31060606060606,8.865523414819405,4-6yrs,High Value
Female,0,0,0,12,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,84.6,1017.35,0,84.77916666666667,6.925938949415766,0-1yr,Mid Value
Female,0,0,0,24,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.45,527.35,0,21.972916666666666,6.26975894288704,1-2yrs,Low Value
Male,0,0,0,26,1,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,85.75,2146.5,0,82.5576923076923,7.67205965385841,2-4yrs,Mid Value
Female,0,0,0,6,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,91.1,455.3,1,75.88333333333334,6.123150487933357,0-1yr,Low Value
Male,0,1,0,57,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,0,Electronic check,107.95,5969.85,0,104.73421052631579,8.694644574811246,4-6yrs,High Value
Male,0,1,0,14,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,86.1,1235.55,1,88.25357142857142,7.1200805228604676,1-2yrs,Mid Value
Female,0,1,1,42,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Electronic check,22.95,1014.25,0,24.148809523809526,6.9228901665664075,2-4yrs,Mid Value
Male,0,0,0,25,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),94.7,2362.1,1,94.484,7.767729595377388,2-4yrs,Mid Value
Female,0,1,0,64,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.45,1225.65,0,19.15078125,7.112042155446042,4-6yrs,Mid Value
Male,0,1,0,22,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,85.1,1873.7,1,85.16818181818182,7.536203925603146,1-2yrs,Mid Value
Male,0,0,0,19,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),19.7,386.5,0,20.342105263157894,5.959715848793402,1-2yrs,Low Value
Female,0,1,1,61,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,99.15,6010.05,1,98.52540983606558,8.70135472108808,4-6yrs,High Value
Male,0,1,0,22,1,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Bank transfer (automatic),87.0,1850.65,0,84.12045454545455,7.523832412465023,1-2yrs,Mid Value
